"Gene_names","Eclass"
"LBP","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BLNK","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"RIPK1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"MAP3K7","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PIDD1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CARD11","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PIAS4","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"DDX58","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CSNK2A2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"SYK","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"GADD45B","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CSNK2A1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CHUK","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PARP1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TNFSF14","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CSNK2A3","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRAF1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TIRAP","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PRKCB","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRAF3","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRAF2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"NFKB1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"NFKB2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"MYD88","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"ZAP70","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"LCK","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRAF5","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"LTBR","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"XIAP","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CSNK2B","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRAF6","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BCL2L1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"LTB","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BTK","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"LTA","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TAB3","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PRKCQ","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TAB2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CD40LG","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"MAP3K14","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TAB1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BIRC2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BIRC3","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CCL13","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TNFRSF13C","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CCL4L1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CCL4L2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"BCL10","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PLAU","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TNFSF13B","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"ICAM1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PTGS2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"MALT1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"IKBKB","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TRIM25","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CCL4","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"TNFSF11","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PLCG1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"ERC1","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"PLCG2","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CD14","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"CCL19","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"IKBKG","NF-kappa B signaling pathway_Homo sapiens_hsa04064"
"ENDOG","Apoptosis_Homo sapiens_hsa04210"
"BAD","Apoptosis_Homo sapiens_hsa04210"
"TUBA4A","Apoptosis_Homo sapiens_hsa04210"
"ERN1","Apoptosis_Homo sapiens_hsa04210"
"TUBA8","Apoptosis_Homo sapiens_hsa04210"
"MAPK10","Apoptosis_Homo sapiens_hsa04210"
"FAS","Apoptosis_Homo sapiens_hsa04210"
"BAX","Apoptosis_Homo sapiens_hsa04210"
"TP53","Apoptosis_Homo sapiens_hsa04210"
"RAF1","Apoptosis_Homo sapiens_hsa04210"
"RELA","Apoptosis_Homo sapiens_hsa04210"
"TUBAL3","Apoptosis_Homo sapiens_hsa04210"
"TNF","Apoptosis_Homo sapiens_hsa04210"
"TUBA3C","Apoptosis_Homo sapiens_hsa04210"
"LMNA","Apoptosis_Homo sapiens_hsa04210"
"NRAS","Apoptosis_Homo sapiens_hsa04210"
"ACTB","Apoptosis_Homo sapiens_hsa04210"
"BCL2L11","Apoptosis_Homo sapiens_hsa04210"
"TUBA3E","Apoptosis_Homo sapiens_hsa04210"
"TUBA3D","Apoptosis_Homo sapiens_hsa04210"
"AKT3","Apoptosis_Homo sapiens_hsa04210"
"AKT1","Apoptosis_Homo sapiens_hsa04210"
"AKT2","Apoptosis_Homo sapiens_hsa04210"
"CAPN1","Apoptosis_Homo sapiens_hsa04210"
"CAPN2","Apoptosis_Homo sapiens_hsa04210"
"MAP3K5","Apoptosis_Homo sapiens_hsa04210"
"MAP2K2","Apoptosis_Homo sapiens_hsa04210"
"DAXX","Apoptosis_Homo sapiens_hsa04210"
"GADD45B","Apoptosis_Homo sapiens_hsa04210"
"MAP2K1","Apoptosis_Homo sapiens_hsa04210"
"GADD45A","Apoptosis_Homo sapiens_hsa04210"
"TRAF1","Apoptosis_Homo sapiens_hsa04210"
"GADD45G","Apoptosis_Homo sapiens_hsa04210"
"TNFRSF10D","Apoptosis_Homo sapiens_hsa04210"
"TNFRSF10C","Apoptosis_Homo sapiens_hsa04210"
"TNFRSF10B","Apoptosis_Homo sapiens_hsa04210"
"TNFRSF10A","Apoptosis_Homo sapiens_hsa04210"
"TRAF2","Apoptosis_Homo sapiens_hsa04210"
"NFKB1","Apoptosis_Homo sapiens_hsa04210"
"EIF2S1","Apoptosis_Homo sapiens_hsa04210"
"PIK3R1","Apoptosis_Homo sapiens_hsa04210"
"BCL2L1","Apoptosis_Homo sapiens_hsa04210"
"BIRC5","Apoptosis_Homo sapiens_hsa04210"
"MAP3K14","Apoptosis_Homo sapiens_hsa04210"
"BIRC2","Apoptosis_Homo sapiens_hsa04210"
"BIRC3","Apoptosis_Homo sapiens_hsa04210"
"ATF4","Apoptosis_Homo sapiens_hsa04210"
"HTRA2","Apoptosis_Homo sapiens_hsa04210"
"ACTG1","Apoptosis_Homo sapiens_hsa04210"
"PRF1","Apoptosis_Homo sapiens_hsa04210"
"FASLG","Apoptosis_Homo sapiens_hsa04210"
"CSF2RB","Apoptosis_Homo sapiens_hsa04210"
"TP53AIP1","Apoptosis_Homo sapiens_hsa04210"
"PMAIP1","Apoptosis_Homo sapiens_hsa04210"
"TNFSF10","Apoptosis_Homo sapiens_hsa04210"
"CTSB","Apoptosis_Homo sapiens_hsa04210"
"JUN","Apoptosis_Homo sapiens_hsa04210"
"APAF1","Apoptosis_Homo sapiens_hsa04210"
"CFLAR","Apoptosis_Homo sapiens_hsa04210"
"EIF2AK3","Apoptosis_Homo sapiens_hsa04210"
"PTPN13","Apoptosis_Homo sapiens_hsa04210"
"TNFRSF1A","Apoptosis_Homo sapiens_hsa04210"
"IL3","Apoptosis_Homo sapiens_hsa04210"
"SEPT4","Apoptosis_Homo sapiens_hsa04210"
"NFKBIA","Apoptosis_Homo sapiens_hsa04210"
"PIK3CB","Apoptosis_Homo sapiens_hsa04210"
"PIK3CA","Apoptosis_Homo sapiens_hsa04210"
"IL3RA","Apoptosis_Homo sapiens_hsa04210"
"BCL2","Apoptosis_Homo sapiens_hsa04210"
"ATM","Apoptosis_Homo sapiens_hsa04210"
"CYCS","Apoptosis_Homo sapiens_hsa04210"
"HRK","Apoptosis_Homo sapiens_hsa04210"
"DIABLO","Apoptosis_Homo sapiens_hsa04210"
"BCL2A1","Apoptosis_Homo sapiens_hsa04210"
"TRADD","Apoptosis_Homo sapiens_hsa04210"
"PIK3R5","Apoptosis_Homo sapiens_hsa04210"
"CTSZ","Apoptosis_Homo sapiens_hsa04210"
"ITPR2","Apoptosis_Homo sapiens_hsa04210"
"LMNB1","Apoptosis_Homo sapiens_hsa04210"
"ITPR3","Apoptosis_Homo sapiens_hsa04210"
"PIK3R3","Apoptosis_Homo sapiens_hsa04210"
"PIK3R2","Apoptosis_Homo sapiens_hsa04210"
"CTSW","Apoptosis_Homo sapiens_hsa04210"
"CTSV","Apoptosis_Homo sapiens_hsa04210"
"LMNB2","Apoptosis_Homo sapiens_hsa04210"
"CTSS","Apoptosis_Homo sapiens_hsa04210"
"ITPR1","Apoptosis_Homo sapiens_hsa04210"
"BBC3","Apoptosis_Homo sapiens_hsa04210"
"SPTA1","Apoptosis_Homo sapiens_hsa04210"
"CASP8","Apoptosis_Homo sapiens_hsa04210"
"CTSO","Apoptosis_Homo sapiens_hsa04210"
"CASP9","Apoptosis_Homo sapiens_hsa04210"
"CASP6","Apoptosis_Homo sapiens_hsa04210"
"CASP12","Apoptosis_Homo sapiens_hsa04210"
"CASP7","Apoptosis_Homo sapiens_hsa04210"
"CASP10","Apoptosis_Homo sapiens_hsa04210"
"CTSL","Apoptosis_Homo sapiens_hsa04210"
"CTSK","Apoptosis_Homo sapiens_hsa04210"
"CASP2","Apoptosis_Homo sapiens_hsa04210"
"CASP3","Apoptosis_Homo sapiens_hsa04210"
"FADD","Apoptosis_Homo sapiens_hsa04210"
"CTSH","Apoptosis_Homo sapiens_hsa04210"
"RIPK1","Apoptosis_Homo sapiens_hsa04210"
"CTSF","Apoptosis_Homo sapiens_hsa04210"
"MCL1","Apoptosis_Homo sapiens_hsa04210"
"CTSD","Apoptosis_Homo sapiens_hsa04210"
"PIDD1","Apoptosis_Homo sapiens_hsa04210"
"CTSC","Apoptosis_Homo sapiens_hsa04210"
"DFFB","Apoptosis_Homo sapiens_hsa04210"
"PARP4","Apoptosis_Homo sapiens_hsa04210"
"NTRK1","Apoptosis_Homo sapiens_hsa04210"
"DFFA","Apoptosis_Homo sapiens_hsa04210"
"PARP2","Apoptosis_Homo sapiens_hsa04210"
"PARP3","Apoptosis_Homo sapiens_hsa04210"
"CHUK","Apoptosis_Homo sapiens_hsa04210"
"PDPK1","Apoptosis_Homo sapiens_hsa04210"
"GZMB","Apoptosis_Homo sapiens_hsa04210"
"PARP1","Apoptosis_Homo sapiens_hsa04210"
"FOS","Apoptosis_Homo sapiens_hsa04210"
"NGF","Apoptosis_Homo sapiens_hsa04210"
"DAB2IP","Apoptosis_Homo sapiens_hsa04210"
"XIAP","Apoptosis_Homo sapiens_hsa04210"
"DDIT3","Apoptosis_Homo sapiens_hsa04210"
"KRAS","Apoptosis_Homo sapiens_hsa04210"
"PIK3CD","Apoptosis_Homo sapiens_hsa04210"
"TUBA1A","Apoptosis_Homo sapiens_hsa04210"
"PIK3CG","Apoptosis_Homo sapiens_hsa04210"
"IKBKB","Apoptosis_Homo sapiens_hsa04210"
"MAPK9","Apoptosis_Homo sapiens_hsa04210"
"TUBA1C","Apoptosis_Homo sapiens_hsa04210"
"MAPK8","Apoptosis_Homo sapiens_hsa04210"
"TUBA1B","Apoptosis_Homo sapiens_hsa04210"
"AIFM1","Apoptosis_Homo sapiens_hsa04210"
"MAPK3","Apoptosis_Homo sapiens_hsa04210"
"MAPK1","Apoptosis_Homo sapiens_hsa04210"
"BAK1","Apoptosis_Homo sapiens_hsa04210"
"HRAS","Apoptosis_Homo sapiens_hsa04210"
"IKBKG","Apoptosis_Homo sapiens_hsa04210"
"SPTAN1","Apoptosis_Homo sapiens_hsa04210"
"BID","Apoptosis_Homo sapiens_hsa04210"
"LAMB4","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMB3","Small cell lung cancer_Homo sapiens_hsa05222"
"APAF1","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGA3","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGA2","Small cell lung cancer_Homo sapiens_hsa05222"
"FN1","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMB2","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMB1","Small cell lung cancer_Homo sapiens_hsa05222"
"NFKBIA","Small cell lung cancer_Homo sapiens_hsa05222"
"CDK6","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3CB","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3CA","Small cell lung cancer_Homo sapiens_hsa05222"
"CDK4","Small cell lung cancer_Homo sapiens_hsa05222"
"CDK2","Small cell lung cancer_Homo sapiens_hsa05222"
"RARB","Small cell lung cancer_Homo sapiens_hsa05222"
"BCL2","Small cell lung cancer_Homo sapiens_hsa05222"
"CYCS","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGA6","Small cell lung cancer_Homo sapiens_hsa05222"
"TP53","Small cell lung cancer_Homo sapiens_hsa05222"
"RB1","Small cell lung cancer_Homo sapiens_hsa05222"
"RELA","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGA2B","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3R5","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMC1","Small cell lung cancer_Homo sapiens_hsa05222"
"CKS1B","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMC3","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3R3","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMC2","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3R2","Small cell lung cancer_Homo sapiens_hsa05222"
"FHIT","Small cell lung cancer_Homo sapiens_hsa05222"
"RXRA","Small cell lung cancer_Homo sapiens_hsa05222"
"CASP9","Small cell lung cancer_Homo sapiens_hsa05222"
"RXRB","Small cell lung cancer_Homo sapiens_hsa05222"
"CCND1","Small cell lung cancer_Homo sapiens_hsa05222"
"AKT3","Small cell lung cancer_Homo sapiens_hsa05222"
"E2F1","Small cell lung cancer_Homo sapiens_hsa05222"
"MYC","Small cell lung cancer_Homo sapiens_hsa05222"
"E2F2","Small cell lung cancer_Homo sapiens_hsa05222"
"AKT1","Small cell lung cancer_Homo sapiens_hsa05222"
"AKT2","Small cell lung cancer_Homo sapiens_hsa05222"
"E2F3","Small cell lung cancer_Homo sapiens_hsa05222"
"RXRG","Small cell lung cancer_Homo sapiens_hsa05222"
"CDKN2B","Small cell lung cancer_Homo sapiens_hsa05222"
"CHUK","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF1","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF3","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF2","Small cell lung cancer_Homo sapiens_hsa05222"
"NFKB1","Small cell lung cancer_Homo sapiens_hsa05222"
"PTK2","Small cell lung cancer_Homo sapiens_hsa05222"
"PIAS2","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A1","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A3","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF5","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3R1","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF4","Small cell lung cancer_Homo sapiens_hsa05222"
"CCNE2","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A2","Small cell lung cancer_Homo sapiens_hsa05222"
"CCNE1","Small cell lung cancer_Homo sapiens_hsa05222"
"XIAP","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A5","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A4","Small cell lung cancer_Homo sapiens_hsa05222"
"TRAF6","Small cell lung cancer_Homo sapiens_hsa05222"
"BCL2L1","Small cell lung cancer_Homo sapiens_hsa05222"
"COL4A6","Small cell lung cancer_Homo sapiens_hsa05222"
"CKS2","Small cell lung cancer_Homo sapiens_hsa05222"
"BIRC7","Small cell lung cancer_Homo sapiens_hsa05222"
"BIRC8","Small cell lung cancer_Homo sapiens_hsa05222"
"BIRC2","Small cell lung cancer_Homo sapiens_hsa05222"
"BIRC3","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGB1","Small cell lung cancer_Homo sapiens_hsa05222"
"CDKN1B","Small cell lung cancer_Homo sapiens_hsa05222"
"MAX","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMA3","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMA2","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMA5","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMA4","Small cell lung cancer_Homo sapiens_hsa05222"
"PTEN","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3CD","Small cell lung cancer_Homo sapiens_hsa05222"
"LAMA1","Small cell lung cancer_Homo sapiens_hsa05222"
"PTGS2","Small cell lung cancer_Homo sapiens_hsa05222"
"PIK3CG","Small cell lung cancer_Homo sapiens_hsa05222"
"IKBKB","Small cell lung cancer_Homo sapiens_hsa05222"
"ITGAV","Small cell lung cancer_Homo sapiens_hsa05222"
"NOS2","Small cell lung cancer_Homo sapiens_hsa05222"
"IKBKG","Small cell lung cancer_Homo sapiens_hsa05222"
"SKP2","Small cell lung cancer_Homo sapiens_hsa05222"
"EGF","Pathways in cancer_Homo sapiens_hsa05200"
"BAD","Pathways in cancer_Homo sapiens_hsa05200"
"BAX","Pathways in cancer_Homo sapiens_hsa05200"
"AGTR1","Pathways in cancer_Homo sapiens_hsa05200"
"LEF1","Pathways in cancer_Homo sapiens_hsa05200"
"RB1","Pathways in cancer_Homo sapiens_hsa05200"
"RALB","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY1","Pathways in cancer_Homo sapiens_hsa05200"
"RALA","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY5","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY4","Pathways in cancer_Homo sapiens_hsa05200"
"FZD10","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY3","Pathways in cancer_Homo sapiens_hsa05200"
"ARAF","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY2","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY9","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY8","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY7","Pathways in cancer_Homo sapiens_hsa05200"
"ADCY6","Pathways in cancer_Homo sapiens_hsa05200"
"GNG2","Pathways in cancer_Homo sapiens_hsa05200"
"GNG4","Pathways in cancer_Homo sapiens_hsa05200"
"GNG3","Pathways in cancer_Homo sapiens_hsa05200"
"GNG5","Pathways in cancer_Homo sapiens_hsa05200"
"TFG","Pathways in cancer_Homo sapiens_hsa05200"
"AKT3","Pathways in cancer_Homo sapiens_hsa05200"
"GNG8","Pathways in cancer_Homo sapiens_hsa05200"
"GNG7","Pathways in cancer_Homo sapiens_hsa05200"
"MYC","Pathways in cancer_Homo sapiens_hsa05200"
"AKT1","Pathways in cancer_Homo sapiens_hsa05200"
"AKT2","Pathways in cancer_Homo sapiens_hsa05200"
"FZD2","Pathways in cancer_Homo sapiens_hsa05200"
"CREBBP","Pathways in cancer_Homo sapiens_hsa05200"
"FZD1","Pathways in cancer_Homo sapiens_hsa05200"
"PRKCG","Pathways in cancer_Homo sapiens_hsa05200"
"FZD4","Pathways in cancer_Homo sapiens_hsa05200"
"WNT10B","Pathways in cancer_Homo sapiens_hsa05200"
"WNT10A","Pathways in cancer_Homo sapiens_hsa05200"
"FZD3","Pathways in cancer_Homo sapiens_hsa05200"
"FZD6","Pathways in cancer_Homo sapiens_hsa05200"
"FZD5","Pathways in cancer_Homo sapiens_hsa05200"
"FZD8","Pathways in cancer_Homo sapiens_hsa05200"
"FZD7","Pathways in cancer_Homo sapiens_hsa05200"
"FZD9","Pathways in cancer_Homo sapiens_hsa05200"
"PRKCB","Pathways in cancer_Homo sapiens_hsa05200"
"PRKCA","Pathways in cancer_Homo sapiens_hsa05200"
"AR","Pathways in cancer_Homo sapiens_hsa05200"
"BCR","Pathways in cancer_Homo sapiens_hsa05200"
"SPI1","Pathways in cancer_Homo sapiens_hsa05200"
"CTBP2","Pathways in cancer_Homo sapiens_hsa05200"
"CTBP1","Pathways in cancer_Homo sapiens_hsa05200"
"PDGFB","Pathways in cancer_Homo sapiens_hsa05200"
"PDGFA","Pathways in cancer_Homo sapiens_hsa05200"
"HIF1A","Pathways in cancer_Homo sapiens_hsa05200"
"PRKACG","Pathways in cancer_Homo sapiens_hsa05200"
"NKX3-1","Pathways in cancer_Homo sapiens_hsa05200"
"PLCG1","Pathways in cancer_Homo sapiens_hsa05200"
"PLCG2","Pathways in cancer_Homo sapiens_hsa05200"
"PRKACB","Pathways in cancer_Homo sapiens_hsa05200"
"PRKACA","Pathways in cancer_Homo sapiens_hsa05200"
"JUN","Pathways in cancer_Homo sapiens_hsa05200"
"JUP","Pathways in cancer_Homo sapiens_hsa05200"
"PTCH2","Pathways in cancer_Homo sapiens_hsa05200"
"FN1","Pathways in cancer_Homo sapiens_hsa05200"
"PTCH1","Pathways in cancer_Homo sapiens_hsa05200"
"WNT9A","Pathways in cancer_Homo sapiens_hsa05200"
"BRAF","Pathways in cancer_Homo sapiens_hsa05200"
"WNT9B","Pathways in cancer_Homo sapiens_hsa05200"
"PAX8","Pathways in cancer_Homo sapiens_hsa05200"
"RARB","Pathways in cancer_Homo sapiens_hsa05200"
"CCDC6","Pathways in cancer_Homo sapiens_hsa05200"
"RARA","Pathways in cancer_Homo sapiens_hsa05200"
"RET","Pathways in cancer_Homo sapiens_hsa05200"
"WNT8B","Pathways in cancer_Homo sapiens_hsa05200"
"WNT8A","Pathways in cancer_Homo sapiens_hsa05200"
"SHH","Pathways in cancer_Homo sapiens_hsa05200"
"MECOM","Pathways in cancer_Homo sapiens_hsa05200"
"EGLN2","Pathways in cancer_Homo sapiens_hsa05200"
"EGLN1","Pathways in cancer_Homo sapiens_hsa05200"
"APC2","Pathways in cancer_Homo sapiens_hsa05200"
"EGLN3","Pathways in cancer_Homo sapiens_hsa05200"
"STAT1","Pathways in cancer_Homo sapiens_hsa05200"
"CDKN2A","Pathways in cancer_Homo sapiens_hsa05200"
"CDKN2B","Pathways in cancer_Homo sapiens_hsa05200"
"STAT3","Pathways in cancer_Homo sapiens_hsa05200"
"WNT7A","Pathways in cancer_Homo sapiens_hsa05200"
"FOS","Pathways in cancer_Homo sapiens_hsa05200"
"WNT7B","Pathways in cancer_Homo sapiens_hsa05200"
"PLCB4","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A1","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A3","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A2","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A5","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A4","Pathways in cancer_Homo sapiens_hsa05200"
"PPARG","Pathways in cancer_Homo sapiens_hsa05200"
"COL4A6","Pathways in cancer_Homo sapiens_hsa05200"
"CKS2","Pathways in cancer_Homo sapiens_hsa05200"
"PLCB2","Pathways in cancer_Homo sapiens_hsa05200"
"PLCB3","Pathways in cancer_Homo sapiens_hsa05200"
"PPARD","Pathways in cancer_Homo sapiens_hsa05200"
"PLCB1","Pathways in cancer_Homo sapiens_hsa05200"
"FH","Pathways in cancer_Homo sapiens_hsa05200"
"CDKN1B","Pathways in cancer_Homo sapiens_hsa05200"
"CDKN1A","Pathways in cancer_Homo sapiens_hsa05200"
"GSTP1","Pathways in cancer_Homo sapiens_hsa05200"
"GLI2","Pathways in cancer_Homo sapiens_hsa05200"
"GLI1","Pathways in cancer_Homo sapiens_hsa05200"
"PTGS2","Pathways in cancer_Homo sapiens_hsa05200"
"GLI3","Pathways in cancer_Homo sapiens_hsa05200"
"IKBKB","Pathways in cancer_Homo sapiens_hsa05200"
"IKBKG","Pathways in cancer_Homo sapiens_hsa05200"
"APPL1","Pathways in cancer_Homo sapiens_hsa05200"
"BID","Pathways in cancer_Homo sapiens_hsa05200"
"JAK1","Pathways in cancer_Homo sapiens_hsa05200"
"TPM3","Pathways in cancer_Homo sapiens_hsa05200"
"ZBTB16","Pathways in cancer_Homo sapiens_hsa05200"
"MITF","Pathways in cancer_Homo sapiens_hsa05200"
"MSH2","Pathways in cancer_Homo sapiens_hsa05200"
"RBX1","Pathways in cancer_Homo sapiens_hsa05200"
"CXCL12","Pathways in cancer_Homo sapiens_hsa05200"
"MSH3","Pathways in cancer_Homo sapiens_hsa05200"
"MSH6","Pathways in cancer_Homo sapiens_hsa05200"
"FIGF","Pathways in cancer_Homo sapiens_hsa05200"
"CSF3R","Pathways in cancer_Homo sapiens_hsa05200"
"ROCK1","Pathways in cancer_Homo sapiens_hsa05200"
"ROCK2","Pathways in cancer_Homo sapiens_hsa05200"
"ITGA2B","Pathways in cancer_Homo sapiens_hsa05200"
"EGFR","Pathways in cancer_Homo sapiens_hsa05200"
"HSP90B1","Pathways in cancer_Homo sapiens_hsa05200"
"FOXO1","Pathways in cancer_Homo sapiens_hsa05200"
"NRAS","Pathways in cancer_Homo sapiens_hsa05200"
"CDH1","Pathways in cancer_Homo sapiens_hsa05200"
"MAP2K2","Pathways in cancer_Homo sapiens_hsa05200"
"F2R","Pathways in cancer_Homo sapiens_hsa05200"
"MAP2K1","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF1","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF3","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF2","Pathways in cancer_Homo sapiens_hsa05200"
"NFKB1","Pathways in cancer_Homo sapiens_hsa05200"
"NFKB2","Pathways in cancer_Homo sapiens_hsa05200"
"PGF","Pathways in cancer_Homo sapiens_hsa05200"
"PIAS2","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF5","Pathways in cancer_Homo sapiens_hsa05200"
"SMO","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF4","Pathways in cancer_Homo sapiens_hsa05200"
"TRAF6","Pathways in cancer_Homo sapiens_hsa05200"
"BCL2L1","Pathways in cancer_Homo sapiens_hsa05200"
"BIRC5","Pathways in cancer_Homo sapiens_hsa05200"
"BIRC7","Pathways in cancer_Homo sapiens_hsa05200"
"BIRC8","Pathways in cancer_Homo sapiens_hsa05200"
"BIRC2","Pathways in cancer_Homo sapiens_hsa05200"
"BIRC3","Pathways in cancer_Homo sapiens_hsa05200"
"MDM2","Pathways in cancer_Homo sapiens_hsa05200"
"CSF1R","Pathways in cancer_Homo sapiens_hsa05200"
"MAX","Pathways in cancer_Homo sapiens_hsa05200"
"CUL2","Pathways in cancer_Homo sapiens_hsa05200"
"FGF1","Pathways in cancer_Homo sapiens_hsa05200"
"FASLG","Pathways in cancer_Homo sapiens_hsa05200"
"FGF2","Pathways in cancer_Homo sapiens_hsa05200"
"FGF3","Pathways in cancer_Homo sapiens_hsa05200"
"FGF4","Pathways in cancer_Homo sapiens_hsa05200"
"FGF5","Pathways in cancer_Homo sapiens_hsa05200"
"FGF6","Pathways in cancer_Homo sapiens_hsa05200"
"FGF7","Pathways in cancer_Homo sapiens_hsa05200"
